Nama,NIM,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40
Nama_1175,NIM_8837708,1,4,2,1,2,2,1,4,3,4,1,5,3,2,5,2,3,3,1,1,3,4,5,3,3,5,4,1,2,4,1,5,2,2,3,3,1,5,5,1
Nama_2383,NIM_7741623,2,5,2,3,2,4,3,4,2,4,2,5,3,2,4,3,2,2,2,1,3,4,4,2,3,2,3,1,3,3,3,5,2,1,1,3,3,5,4,3
Nama_6340,NIM_3508557,1,5,2,2,1,3,2,4,4,2,1,5,1,2,4,5,4,4,4,3,3,4,3,1,3,3,2,2,1,4,1,4,4,5,1,2,1,5,3,2
Nama_4878,NIM_9860545,1,4,2,2,1,2,2,5,5,3,4,5,3,1,4,3,3,3,2,4,4,1,3,3,5,2,2,2,3,2,1,5,2,5,2,2,2,2,5,2
Nama_3868,NIM_7646851,1,3,1,2,2,2,1,5,3,3,3,3,1,1,5,5,1,4,4,2,2,4,4,2,1,2,2,1,2,5,2,3,1,3,2,3,2,4,5,2
Nama_9733,NIM_8403858,3,4,1,2,2,1,2,3,3,3,3,5,5,3,4,4,2,3,1,1,3,4,4,2,3,3,1,1,3,3,1,5,4,2,1,4,1,4,3,3
Nama_8489,NIM_9654937,1,4,1,4,2,2,2,3,2,4,3,4,3,3,4,5,1,4,4,1,4,5,3,3,3,2,1,3,2,2,3,5,3,2,2,5,2,4,4,3
Nama_4484,NIM_1171990,3,5,2,3,1,1,2,4,1,4,2,5,2,4,5,2,2,4,2,3,1,5,1,2,5,2,3,2,3,3,3,5,3,3,1,2,1,5,5,1
Nama_3667,NIM_8648326,1,5,2,1,1,1,2,5,3,5,3,5,1,4,4,2,2,4,3,2,2,5,2,3,4,3,4,2,2,3,1,4,1,2,1,3,1,5,4,4
Nama_8597,NIM_8090898,2,5,3,3,2,2,2,5,3,3,1,3,1,2,3,4,2,4,4,2,3,3,2,1,3,3,2,2,3,5,2,5,2,1,2,2,1,4,5,2
Nama_9943,NIM_4244536,3,5,2,3,1,3,3,4,3,5,4,3,1,1,3,5,4,3,3,1,1,1,2,3,3,2,4,2,4,3,3,5,1,3,1,2,1,5,3,4
Nama_1452,NIM_4489113,3,5,2,2,1,3,1,3,2,2,4,5,1,3,3,3,2,3,2,2,2,4,5,3,5,2,2,3,2,4,1,5,2,3,2,1,2,5,3,1
Nama_8196,NIM_4169950,1,4,3,3,1,3,1,5,2,5,3,5,3,1,5,3,3,4,4,3,1,2,4,3,4,3,2,2,1,5,3,4,2,1,3,1,2,5,3,3
Nama_7628,NIM_3081377,3,4,2,3,1,3,1,3,3,3,1,4,4,3,5,4,4,5,2,2,3,3,4,2,3,2,4,2,2,5,2,3,2,1,2,4,1,5,5,2
Nama_7913,NIM_9743503,3,5,1,2,4,3,2,4,3,5,2,5,4,2,4,2,2,4,2,2,3,3,3,3,1,4,1,1,2,2,1,5,2,2,2,1,2,4,4,2
Nama_2353,NIM_8361589,3,4,1,4,1,3,3,3,1,3,2,5,3,3,2,4,2,5,3,2,3,4,3,2,4,2,3,1,2,5,1,3,3,2,2,2,1,4,5,4
Nama_9370,NIM_2242737,2,5,1,3,3,3,2,1,3,3,1,4,2,3,5,3,2,3,3,2,4,4,5,3,4,2,3,3,4,5,1,3,2,3,2,2,1,4,3,2
Nama_4091,NIM_7588097,2,5,3,3,1,1,2,3,2,3,2,5,4,3,4,3,3,5,1,1,1,3,4,4,4,4,2,1,2,4,3,5,2,1,2,3,1,5,3,4
Nama_6895,NIM_7002387,3,4,1,2,1,3,1,5,4,3,2,3,2,5,5,4,2,3,2,1,3,4,5,3,3,2,3,2,4,1,3,3,2,2,3,1,1,5,4,3
Nama_9123,NIM_8100499,1,3,2,2,2,1,2,4,4,4,2,5,2,2,5,5,4,4,3,2,2,4,1,2,4,5,2,2,3,3,1,5,3,2,4,4,1,5,5,2
Nama_9056,NIM_4656722,1,3,2,3,1,2,3,2,1,4,3,4,1,2,4,5,2,2,2,1,3,1,3,4,4,3,2,2,3,2,3,5,2,1,3,3,1,3,4,1
Nama_7404,NIM_8368641,2,4,2,2,3,3,1,4,2,4,2,5,2,3,5,1,2,5,1,3,3,5,3,3,2,2,2,1,3,3,1,5,3,3,2,1,3,4,3,4
Nama_4071,NIM_7657578,1,4,2,3,4,1,2,2,3,5,1,3,3,3,4,4,4,4,4,2,2,4,4,1,4,2,2,1,1,3,1,5,4,2,2,2,3,4,5,3
Nama_6110,NIM_5887194,2,4,3,3,1,1,2,3,2,3,2,4,2,1,4,3,2,4,3,1,2,4,4,3,5,2,3,1,4,4,4,5,3,2,3,2,2,3,3,2
Nama_6997,NIM_9962402,1,5,1,2,2,3,2,3,3,4,1,5,1,3,5,1,3,3,2,2,2,4,3,3,4,3,2,3,4,1,2,3,3,1,3,2,1,4,3,2
Nama_2628,NIM_1898313,2,5,1,3,2,2,1,2,1,5,3,5,3,2,5,4,2,5,3,3,4,3,4,2,2,3,3,1,2,4,2,5,2,2,3,2,1,4,4,2
Nama_3945,NIM_4334128,1,3,1,3,1,3,2,4,2,2,1,5,3,4,4,5,2,3,2,1,2,3,3,3,3,3,2,3,2,3,3,4,2,2,3,2,2,4,4,3
Nama_9625,NIM_5284291,2,5,2,2,2,4,2,1,2,3,2,3,2,2,5,3,2,2,2,1,3,2,4,2,3,3,2,3,3,3,3,3,4,4,1,2,1,4,5,2
Nama_1039,NIM_2120708,2,3,3,3,1,3,3,4,1,3,1,4,1,3,5,3,1,3,3,2,2,4,2,2,5,4,2,3,3,3,1,5,3,4,2,3,2,5,3,4
Nama_8407,NIM_7427016,1,5,3,3,1,3,2,2,4,3,2,3,2,3,4,3,2,4,3,2,4,3,3,3,3,4,1,2,3,2,1,4,1,2,3,2,2,3,3,2
Nama_5876,NIM_7265154,1,3,2,3,1,4,1,4,4,5,2,5,2,4,4,5,1,3,2,2,2,3,1,1,4,3,2,1,1,5,2,3,3,3,4,3,1,5,4,3
Nama_4659,NIM_5446855,2,5,2,2,2,3,2,4,3,5,4,4,2,1,4,4,3,3,3,2,4,5,4,2,4,3,4,1,4,3,4,4,2,3,3,1,1,5,4,3
Nama_4719,NIM_3179550,2,5,2,3,3,4,3,3,3,4,2,5,4,2,5,2,3,4,2,1,3,3,3,3,2,3,4,2,3,4,1,4,3,3,2,3,2,5,4,1
Nama_1386,NIM_7875722,1,4,3,1,4,3,2,3,3,3,3,5,2,3,4,4,3,5,3,4,3,4,3,2,5,1,2,1,2,5,3,3,3,2,3,2,2,2,3,4
Nama_9370,NIM_2859064,1,5,1,2,2,3,1,2,2,4,3,5,1,3,4,3,3,5,2,2,3,4,4,5,5,2,4,1,2,1,2,4,3,3,3,3,1,3,4,1
Nama_5837,NIM_9352832,1,4,1,2,2,4,2,3,3,4,4,5,1,4,3,4,1,5,2,2,2,4,2,3,4,3,3,3,3,2,2,5,2,3,3,3,2,5,5,2
Nama_1272,NIM_5670388,1,4,1,3,2,4,1,2,3,3,1,4,5,5,5,2,2,4,2,2,3,2,3,3,3,3,3,1,3,3,2,4,5,5,2,3,2,5,4,3
Nama_6246,NIM_7119775,1,4,2,3,2,3,3,3,4,3,1,5,2,3,5,4,4,1,3,2,2,4,4,1,3,4,1,2,3,4,1,4,3,2,3,2,2,3,3,2
Nama_9363,NIM_7831992,3,4,1,3,1,3,4,4,3,5,3,4,2,4,5,3,4,3,1,1,3,4,4,2,3,3,2,2,2,4,2,5,3,2,3,2,1,5,4,4
Nama_2596,NIM_9588558,2,4,1,1,1,3,3,2,1,2,3,5,2,2,4,3,1,4,1,2,2,4,5,2,4,1,4,1,2,1,1,5,4,3,2,4,2,5,5,4
Nama_3438,NIM_8725886,1,5,3,3,2,4,4,3,3,4,2,4,4,1,3,3,1,3,1,2,4,3,4,3,1,2,2,2,3,4,1,4,1,3,2,3,2,4,4,2
Nama_9421,NIM_8084188,2,3,2,2,2,4,1,4,4,4,4,5,4,1,5,1,3,2,3,1,3,3,5,2,3,1,2,1,3,3,1,4,1,3,2,1,1,5,3,3
Nama_9650,NIM_3749585,1,5,2,1,1,3,3,5,3,4,3,3,2,2,5,3,2,4,3,3,3,3,5,2,3,1,3,1,4,3,1,5,3,3,3,3,2,4,4,3
Nama_7167,NIM_6901593,2,5,1,2,1,3,2,3,2,4,1,3,2,4,5,2,5,3,2,1,2,3,5,3,5,4,5,3,3,3,3,4,3,2,2,1,2,4,4,2
Nama_5005,NIM_5005614,1,4,1,2,3,4,1,2,4,4,1,4,3,4,4,4,2,4,1,2,3,3,1,4,2,4,2,2,3,5,1,4,2,1,3,3,4,4,3,2
Nama_1337,NIM_5617812,1,5,1,4,1,3,2,4,3,4,2,4,4,1,4,2,1,3,2,2,3,4,3,4,3,4,2,1,3,2,1,5,3,2,4,2,4,4,3,4
Nama_6849,NIM_1182862,1,4,1,2,1,2,1,3,1,4,2,4,3,3,4,4,2,4,2,1,2,5,5,3,3,4,3,2,4,3,2,4,2,5,3,4,2,5,3,3
Nama_1421,NIM_6599622,2,4,1,2,1,3,1,4,3,4,2,3,2,1,4,4,1,1,2,2,2,2,3,3,3,3,2,1,4,4,3,4,2,4,4,1,1,4,4,2
Nama_1670,NIM_5394186,2,5,1,2,3,3,2,3,3,4,2,5,3,1,5,3,1,3,4,1,2,4,3,2,4,2,1,2,3,4,2,5,2,2,2,2,1,3,5,3
Nama_1081,NIM_8813438,4,5,1,3,2,1,2,5,3,5,2,4,2,1,5,3,3,3,4,3,3,2,4,4,3,2,3,3,2,4,1,3,4,1,2,3,1,4,3,1
Nama_7682,NIM_6248456,1,4,1,1,3,2,2,4,3,3,4,5,3,3,3,4,2,3,1,2,1,3,4,2,4,4,3,2,2,2,1,4,3,2,4,2,1,5,4,3
Nama_3310,NIM_5225317,1,4,2,3,2,2,1,3,3,3,2,5,2,3,5,4,2,5,3,1,3,5,4,4,2,2,1,3,1,4,3,5,3,4,2,3,1,4,4,4
Nama_3535,NIM_6448673,1,5,1,1,2,3,3,5,3,3,3,4,3,2,4,3,3,3,3,1,1,3,2,3,2,2,3,2,3,4,4,3,3,3,3,2,2,5,5,3
Nama_2149,NIM_8920621,1,4,1,3,3,4,1,3,4,3,1,4,4,4,4,3,1,3,2,1,2,2,4,4,3,3,5,1,3,5,2,3,4,3,3,1,4,5,4,3
Nama_5247,NIM_3037666,1,2,1,4,1,2,1,4,2,3,2,5,4,1,4,3,2,5,4,2,2,5,3,3,5,3,3,1,4,4,1,4,4,2,1,3,1,4,4,3
Nama_7941,NIM_5750203,2,2,1,4,2,3,2,3,4,4,2,5,4,1,5,4,1,4,3,2,4,3,3,1,3,3,2,2,2,2,1,5,1,2,2,2,2,5,3,1
Nama_7178,NIM_8117109,1,5,1,2,1,1,1,2,3,4,3,5,3,3,4,4,3,3,2,1,1,5,2,2,3,3,2,2,3,4,3,5,2,1,5,4,3,5,3,2
Nama_6958,NIM_9510600,3,3,1,1,3,2,1,2,3,4,2,5,2,1,4,5,3,4,3,1,3,4,3,3,2,2,1,1,3,2,2,5,2,2,4,3,3,3,3,2
Nama_6224,NIM_3748308,3,5,1,3,2,2,1,3,3,3,2,2,4,2,5,5,5,4,3,1,1,1,3,2,3,4,3,1,3,3,1,3,3,4,4,3,2,5,4,3
Nama_9780,NIM_8906384,2,5,1,4,2,3,2,3,1,3,3,4,3,2,4,4,2,3,3,1,2,3,3,2,5,2,3,1,4,5,2,5,1,4,3,2,1,4,5,2
Nama_7475,NIM_9573072,1,5,2,1,2,1,2,4,3,4,1,4,2,2,5,5,3,3,2,2,3,3,3,3,4,1,2,2,3,4,2,5,3,1,3,2,3,3,4,2
Nama_1640,NIM_7828664,2,5,3,3,2,1,1,5,2,3,2,4,2,1,4,4,4,3,1,3,3,3,4,2,5,5,3,2,4,4,2,4,1,2,2,3,1,4,3,1
Nama_8064,NIM_2407996,1,3,1,3,2,2,2,3,3,3,2,5,3,3,5,3,2,3,1,3,1,5,3,3,5,3,2,2,2,1,2,2,1,3,2,3,3,4,3,4
Nama_6733,NIM_5140612,2,4,1,2,2,3,2,2,3,3,1,3,2,2,5,4,2,3,3,2,4,3,3,4,2,2,2,1,3,5,4,4,3,3,2,4,1,5,3,1
Nama_9739,NIM_2042020,3,3,1,3,2,1,2,3,3,3,1,4,3,4,5,3,1,3,2,2,2,4,3,4,4,2,4,1,2,3,3,4,2,3,3,4,1,5,1,3
Nama_4667,NIM_3921762,1,5,1,2,2,3,1,4,2,5,1,5,3,4,4,2,3,3,2,1,2,3,2,2,4,3,3,2,3,3,1,4,1,3,3,3,1,5,4,1
Nama_4173,NIM_3912521,1,5,2,4,2,3,2,4,3,3,1,5,3,2,5,3,3,5,3,1,2,4,4,3,3,3,5,2,2,5,1,5,2,3,2,3,2,5,3,4
Nama_7671,NIM_6892889,2,4,2,2,2,3,2,3,1,4,2,5,1,4,5,3,2,3,3,1,2,3,3,3,4,2,3,2,2,4,1,5,3,4,2,3,1,3,3,2
Nama_5290,NIM_8619017,1,5,3,4,3,4,2,3,4,1,2,4,3,3,5,4,3,4,2,1,2,3,2,4,4,2,4,1,2,4,1,4,3,4,1,1,1,4,4,4
Nama_6613,NIM_9719604,1,5,2,3,2,3,3,4,2,4,2,4,3,2,5,4,2,4,2,2,3,4,3,2,4,4,2,3,2,4,1,5,4,3,2,1,2,5,4,1
Nama_1514,NIM_7700582,2,5,2,4,1,2,1,3,2,3,3,5,3,3,5,2,3,5,2,4,2,4,4,1,3,3,2,1,4,4,1,5,2,1,2,3,2,4,2,3
Nama_5220,NIM_2015354,1,5,1,3,3,3,1,3,4,1,2,5,2,3,4,4,3,3,3,1,2,4,5,1,4,3,2,2,4,5,3,2,2,3,3,3,2,5,4,3
Nama_1742,NIM_6702076,1,5,2,2,1,3,4,4,3,3,1,5,3,1,4,3,3,4,4,3,3,1,4,3,4,4,4,2,1,4,2,5,4,4,2,3,1,4,4,2
Nama_9143,NIM_8516949,1,5,3,3,2,3,2,3,4,2,2,4,2,2,3,4,3,3,3,3,2,4,3,3,5,3,2,2,2,4,1,4,1,2,2,4,2,5,2,2
Nama_9154,NIM_8269336,1,4,2,3,1,2,3,4,1,2,3,5,4,4,5,4,3,4,2,2,2,1,3,3,2,3,3,1,4,3,1,5,4,4,3,3,1,5,5,5
Nama_9068,NIM_4859379,1,4,2,2,1,2,3,4,3,4,4,5,3,1,4,3,1,2,2,4,1,4,3,3,5,1,2,3,3,3,1,3,3,3,3,2,2,4,3,3
Nama_9270,NIM_8393730,2,4,1,2,2,2,4,3,3,4,1,3,1,3,4,3,4,3,3,1,2,3,3,1,3,2,3,3,4,3,1,4,3,2,3,1,1,4,3,2
Nama_4589,NIM_9273534,1,4,2,2,4,2,1,3,2,3,1,4,4,4,3,2,1,3,2,2,2,4,4,3,3,3,3,1,3,3,2,5,4,1,3,2,4,1,4,3
Nama_9388,NIM_6394410,1,2,1,2,3,4,1,4,2,5,4,5,2,3,4,2,4,5,3,1,3,1,2,4,4,1,2,1,2,3,3,5,2,2,2,4,3,3,2,2
Nama_9721,NIM_7012014,2,5,1,2,1,2,1,3,3,3,4,5,2,2,5,3,2,3,3,2,3,3,5,3,3,3,4,2,4,2,1,5,4,1,4,2,2,5,4,3
Nama_9491,NIM_4668344,2,4,1,3,1,2,1,5,3,2,4,3,5,3,4,3,1,3,2,1,3,4,2,2,4,3,2,2,3,4,2,5,3,5,3,3,3,4,2,1
Nama_8238,NIM_9562526,1,5,3,2,1,2,1,2,2,3,4,4,3,2,5,3,1,4,3,3,2,4,2,3,4,2,2,1,3,3,2,3,1,4,1,3,1,5,4,4
Nama_6651,NIM_3095957,1,3,1,1,1,2,3,4,4,4,4,5,2,3,4,3,4,3,1,1,2,5,5,1,3,2,3,1,1,3,1,5,2,4,2,3,1,5,3,3
Nama_6376,NIM_8151761,1,5,1,2,1,3,2,5,1,4,3,3,1,5,5,3,4,2,3,2,1,3,3,4,5,4,3,2,5,4,2,5,2,4,2,3,3,5,4,4
Nama_3740,NIM_9243264,1,4,1,1,3,3,4,3,2,4,4,5,4,4,5,4,4,2,3,1,3,4,2,2,4,3,3,2,3,4,1,5,1,2,3,1,2,4,3,3
Nama_9977,NIM_1499238,1,5,3,4,3,4,2,2,3,5,1,4,1,3,5,5,2,4,1,1,4,1,3,3,4,1,3,1,3,3,1,3,2,4,2,2,1,3,3,3
Nama_8049,NIM_4117625,2,5,2,4,2,3,1,3,2,3,2,5,2,2,5,4,3,5,2,1,2,4,4,2,4,3,2,1,1,2,1,5,3,4,3,3,2,3,4,3
Nama_6133,NIM_1383184,1,5,2,3,3,2,1,3,2,5,3,5,3,4,4,4,3,3,2,1,4,2,1,1,3,3,1,2,3,3,1,5,3,3,1,2,1,5,3,4
Nama_5404,NIM_3255066,1,3,4,3,1,2,1,5,3,3,2,4,4,2,4,4,1,4,2,2,2,3,4,3,3,3,2,1,3,4,1,4,1,3,2,3,2,5,3,3
Nama_6161,NIM_7726347,1,5,2,3,2,2,2,5,2,3,2,3,2,2,4,5,2,3,3,1,2,2,4,3,4,3,2,2,5,4,2,3,3,2,3,2,1,4,5,2
Nama_5803,NIM_4052463,1,4,1,3,1,2,2,4,2,2,3,4,4,2,5,4,3,3,3,2,2,3,4,3,3,3,2,1,2,5,2,4,3,2,2,3,1,5,4,5
Nama_3524,NIM_2424978,3,4,1,3,3,1,2,2,3,4,2,5,3,2,4,2,1,3,1,1,2,4,4,3,4,3,2,1,2,3,1,5,2,4,3,1,2,5,4,2
Nama_6599,NIM_1028695,1,3,1,1,2,4,2,2,5,4,4,4,2,2,5,5,2,3,3,1,1,2,4,4,2,4,2,2,2,3,3,4,2,3,3,1,2,5,5,2
Nama_5191,NIM_6237549,2,5,1,2,3,4,1,2,4,5,1,3,4,2,4,3,3,2,3,1,1,2,2,3,4,2,2,3,3,2,2,5,3,5,2,3,3,5,4,1
Nama_9670,NIM_5512650,1,5,2,3,2,3,2,4,2,5,2,5,2,3,5,4,4,3,3,1,1,5,4,3,5,1,1,3,2,4,1,5,3,2,5,1,1,5,5,1
Nama_8540,NIM_4778142,1,4,2,3,1,3,1,2,2,2,3,3,4,4,5,3,3,3,1,1,3,4,3,2,3,2,4,1,4,2,2,5,1,3,1,4,3,5,4,2
Nama_9217,NIM_7157925,2,5,1,3,2,1,3,4,3,1,4,5,2,2,2,2,3,3,1,3,2,2,4,3,2,2,4,1,3,3,2,3,3,2,1,1,1,5,5,3
Nama_5463,NIM_9718364,2,5,1,2,1,3,1,4,3,5,3,3,2,2,4,4,1,5,3,2,3,4,4,4,3,3,2,2,2,4,1,5,2,4,3,3,1,5,4,2
Nama_9473,NIM_4252622,2,4,2,2,1,3,2,1,5,5,2,5,1,1,4,2,3,4,4,2,3,4,4,2,3,2,3,1,4,3,1,5,2,3,4,1,1,4,5,3
Nama_7338,NIM_7364149,3,4,2,3,1,2,2,3,3,4,2,5,2,3,4,3,2,3,3,1,4,3,1,3,5,3,2,1,5,3,1,5,2,1,5,3,1,5,2,1
Nama_1254,NIM_3044032,1,4,1,4,2,3,1,2,4,4,3,5,3,3,5,3,2,4,4,2,4,3,5,3,1,4,2,2,3,4,1,4,2,4,1,3,2,3,4,4
Nama_5307,NIM_1810552,2,3,1,3,2,3,3,4,3,2,2,4,3,3,3,2,1,5,3,1,3,4,4,1,3,3,3,2,1,3,1,5,3,2,4,2,1,5,3,4
Nama_7323,NIM_5228134,3,5,1,4,3,4,2,4,3,4,1,3,2,1,3,3,1,3,2,1,2,4,4,2,3,1,3,1,3,3,4,5,3,3,3,2,1,4,3,3
Nama_2641,NIM_9585537,4,4,4,2,1,3,1,4,2,3,4,3,2,4,4,2,3,3,3,2,1,4,5,2,3,2,2,1,4,4,3,5,3,5,3,2,1,4,3,2
Nama_3714,NIM_5942812,1,5,1,3,2,4,2,3,3,3,2,5,2,3,4,4,3,4,1,2,4,3,4,2,2,2,2,2,1,3,2,3,3,4,2,3,1,4,4,1
Nama_4049,NIM_9332273,1,3,1,2,2,3,1,3,2,5,3,3,1,2,4,3,2,4,1,3,2,4,3,1,3,1,3,1,2,4,3,4,2,3,3,2,3,4,5,2
Nama_9226,NIM_4185127,1,4,2,1,1,2,1,3,1,4,3,3,3,2,4,4,2,5,2,2,4,4,2,2,5,4,2,1,3,3,2,2,4,3,2,3,2,3,3,2
Nama_9593,NIM_4786954,1,4,1,2,1,3,2,3,2,3,4,4,3,1,5,3,3,4,2,2,3,3,3,3,4,2,3,1,1,4,1,3,1,3,3,2,2,5,4,3
Nama_4639,NIM_3481628,1,2,1,5,2,2,1,5,1,4,1,5,2,3,4,5,3,4,4,3,2,4,4,4,4,1,1,2,4,3,2,4,3,2,2,2,2,5,3,4
Nama_6229,NIM_8477108,1,4,1,3,3,2,1,4,2,3,2,5,3,2,5,3,2,5,3,2,4,2,3,1,5,4,3,2,1,4,1,5,3,4,1,3,1,4,5,2
Nama_8877,NIM_5317895,1,5,1,3,4,2,2,3,3,4,3,5,2,3,4,2,3,5,1,3,3,4,4,5,4,3,3,1,2,3,2,5,4,2,1,3,1,5,4,3
Nama_4272,NIM_9974453,3,3,2,3,3,4,1,4,1,5,2,5,4,1,5,5,1,5,1,2,2,2,5,4,4,3,2,2,3,5,2,5,1,3,3,3,3,5,3,2
Nama_1242,NIM_1689035,1,5,3,4,1,4,3,4,3,3,3,5,2,2,5,3,2,2,1,2,4,3,4,1,4,1,2,2,3,2,1,4,1,2,3,1,4,4,4,1
Nama_9918,NIM_6048896,2,5,1,2,1,3,1,5,2,4,1,5,4,3,5,2,3,4,2,3,1,3,2,3,3,2,3,1,5,4,2,4,2,3,2,3,1,4,4,2
Nama_6808,NIM_5922626,2,5,2,2,1,1,1,4,3,3,5,4,1,3,5,4,4,2,3,1,3,5,3,3,3,2,2,3,1,4,3,3,3,3,2,4,3,5,3,1
Nama_8536,NIM_9349581,1,4,1,3,1,4,1,4,2,4,3,5,1,2,5,3,4,3,2,2,2,4,3,3,5,3,2,2,2,3,1,4,3,3,4,3,3,4,5,3
Nama_6929,NIM_3466673,3,5,1,3,2,4,2,3,3,2,2,4,2,1,3,3,3,3,3,2,5,3,3,3,4,1,1,1,2,4,2,5,2,1,3,2,2,5,2,2
Nama_1093,NIM_7749263,2,4,2,3,1,3,2,4,4,4,3,4,4,4,5,1,4,5,3,1,4,5,4,4,3,4,3,1,3,4,2,5,4,1,3,4,2,4,5,3
Nama_7412,NIM_1158465,1,4,2,3,1,1,2,4,3,4,4,5,2,2,4,3,2,3,3,1,3,5,3,2,4,2,2,1,1,3,1,3,4,3,3,1,1,5,5,2
Nama_8203,NIM_1558978,1,5,1,3,1,3,5,3,3,3,3,5,1,3,5,5,1,4,1,3,3,3,2,3,4,4,1,1,1,3,1,5,3,3,4,1,1,5,3,2
Nama_7491,NIM_7368092,1,3,2,3,4,4,1,5,4,2,3,5,2,1,5,5,3,1,2,4,4,3,3,4,3,2,3,2,1,4,1,5,2,3,1,3,3,4,2,1
Nama_6043,NIM_6133075,1,5,3,2,1,3,2,3,3,3,3,5,2,3,4,2,2,4,3,1,3,4,3,5,4,3,2,2,2,3,1,4,1,4,3,2,2,5,5,4
Nama_4194,NIM_4975670,3,5,1,2,1,3,2,3,2,3,2,5,1,2,3,4,2,3,5,2,3,5,4,1,2,1,3,1,2,3,1,4,2,2,1,3,4,5,5,2
Nama_3702,NIM_8177483,1,5,2,4,1,4,1,4,3,3,1,5,1,2,4,5,4,2,1,1,2,5,4,2,2,3,2,1,3,2,2,5,1,3,2,1,2,4,3,3
Nama_3082,NIM_8977220,1,5,1,1,1,3,3,1,3,5,2,5,3,2,5,4,2,5,2,3,2,3,3,4,3,3,3,2,5,3,4,5,1,1,4,2,2,4,3,2
Nama_8538,NIM_2363829,2,4,1,2,1,2,2,4,2,4,4,4,4,4,5,5,3,2,2,1,4,5,5,3,5,1,2,1,1,5,1,4,3,2,1,3,1,5,4,3
Nama_3500,NIM_3862908,1,5,1,3,1,1,1,3,1,3,3,5,1,3,2,5,4,3,2,1,1,5,2,3,3,3,2,2,4,3,2,5,3,3,3,1,1,5,3,2
Nama_1837,NIM_6294700,1,5,2,3,1,3,2,4,4,2,2,5,1,3,4,4,2,3,2,2,3,5,4,1,5,2,3,2,3,3,2,5,1,3,1,3,3,4,4,2
Nama_7537,NIM_8089013,1,5,1,1,1,3,2,2,2,3,5,4,2,2,3,4,2,3,3,1,4,2,5,2,3,3,2,2,3,4,3,4,3,3,4,2,3,4,1,1
Nama_9975,NIM_1157974,2,3,2,3,2,1,1,5,2,2,3,4,4,1,5,5,3,4,2,1,2,4,3,1,4,3,3,1,3,4,1,4,1,2,3,3,2,4,4,4
Nama_2823,NIM_4761098,2,5,1,2,1,3,1,2,3,5,2,4,2,4,3,1,3,1,1,3,2,4,4,1,4,1,2,1,2,3,2,4,3,1,4,3,2,5,5,3
Nama_5295,NIM_1249823,2,4,1,3,1,3,2,1,4,5,5,5,4,2,5,4,1,3,3,2,1,5,5,2,2,3,2,1,1,5,1,4,2,2,1,2,2,5,1,3
Nama_8370,NIM_5175901,1,5,3,2,3,4,2,3,2,5,2,5,2,1,4,5,4,3,5,3,2,3,3,2,4,3,3,2,3,3,1,4,2,3,2,4,1,5,3,3
Nama_4553,NIM_6690383,1,5,1,3,3,2,1,1,1,4,3,4,1,2,5,5,2,5,2,1,4,5,5,4,4,2,1,1,2,3,1,3,3,3,2,1,2,4,3,4
Nama_2639,NIM_9402766,1,5,1,3,3,3,2,4,4,3,4,4,3,3,5,2,1,3,2,2,4,2,2,2,2,2,2,2,5,3,3,5,2,5,2,4,1,3,5,3
Nama_1360,NIM_5359697,1,4,1,2,1,2,2,3,3,3,2,5,3,3,5,3,2,2,1,2,4,5,3,2,4,4,4,1,3,4,2,4,4,4,2,3,2,5,3,2
Nama_4559,NIM_7054732,1,3,1,3,1,3,4,5,3,4,1,5,5,1,5,3,3,3,4,2,3,5,4,2,3,3,4,1,4,3,1,5,1,3,3,4,2,5,5,2
Nama_1979,NIM_6116093,1,5,1,3,1,4,1,3,2,4,1,4,1,3,5,4,2,4,2,1,3,4,4,5,4,2,2,1,3,5,1,5,2,2,2,1,3,5,4,2
Nama_5446,NIM_2771133,3,4,2,1,1,2,2,5,3,3,3,2,2,1,5,4,3,3,1,2,5,4,5,3,3,4,2,2,2,3,1,5,2,5,3,2,1,5,1,2
Nama_3317,NIM_1118799,1,3,1,1,2,3,1,3,2,3,2,4,4,1,5,2,4,1,3,1,2,3,4,1,3,3,2,1,2,4,2,5,3,4,2,5,2,4,5,2
Nama_4889,NIM_7459502,3,3,1,3,1,1,1,3,3,2,3,4,3,4,4,5,3,3,3,2,2,2,2,2,3,3,3,2,3,3,2,5,2,1,1,4,1,5,5,2
Nama_3199,NIM_7978842,1,3,2,1,3,4,2,3,4,3,2,4,2,4,5,3,2,3,4,1,3,2,5,1,3,1,4,1,4,3,3,5,2,2,3,2,1,5,4,2
Nama_7463,NIM_7609462,2,5,1,3,2,2,1,2,3,3,3,5,3,2,3,4,2,4,3,1,2,4,5,3,3,4,2,3,3,1,2,4,3,1,2,2,1,5,5,3
Nama_8605,NIM_6865638,2,5,1,5,2,3,1,2,2,3,2,5,2,3,3,5,2,4,2,1,3,5,2,2,2,3,3,3,3,5,3,4,2,2,2,3,1,5,2,3
